Raman_Shift,Intensity
cm^-^1,a.u.
546.535,114.021
547.023,115.426
547.511,115.039
547.999,114.535
548.488,115.718
548.976,114.248
549.464,116.249
549.951,114.87
550.441,114.403
550.928,117.096
551.416,114.531
551.903,115.878
552.393,114.924
552.88,114.072
553.368,114.003
553.855,115.767
554.343,115.206
554.832,113.074
555.319,114.404
555.807,111.06
556.294,115.139
556.781,112.646
557.268,114.124
557.758,112.233
558.245,113.486
558.732,113.699
559.219,112.761
559.706,112.816
560.193,112.292
560.68,113.199
561.167,115.133
561.654,111.99
562.143,112.013
562.63,111.553
563.117,112.396
563.604,111.882
564.091,111.186
564.577,113.64
565.064,113.06
565.214,112.332
565.707,110.381
566.2,110.692
566.691,109.846
567.184,110.158
567.676,110.101
568.169,110.781
568.662,110.935
569.152,110.089
569.645,115.032
570.138,112.291
570.63,110.708
571.121,108.546
571.613,111.91
572.106,111.275
572.598,109.797
573.089,111.056
573.581,108.789
574.073,109.258
574.564,109.254
575.056,110.776
575.548,109.772
576.039,111.768
576.531,113.606
577.023,108.97
577.515,112.229
578.006,109.225
578.498,110.484
578.99,108.217
579.48,111.266
579.972,111.84
580.462,108.257
580.954,112.674
581.446,112.933
581.936,109.719
582.428,111.083
582.92,109.5
583.41,110.654
583.902,108.544
584.391,106.961
584.883,109.536
585.375,110.269
585.865,110.265
586.357,109.05
586.846,110.73
587.338,114.463
587.83,112.88
588.319,109.771
588.811,111.03
589.3,114.078
589.792,110.179
590.281,114.07
590.773,109.434
591.262,113.377
591.754,108.794
592.243,109.106
592.735,112.049
593.224,111.414
593.715,111.304
594.205,113.037
594.696,107.717
595.185,111.081
595.676,110.288
596.165,110.442
596.657,109.174
597.146,109.697
597.637,113.219
598.126,109.741
598.617,112.105
599.106,111.943
599.597,108.623
600.086,110.356
600.575,111.036
601.066,114.243
601.555,111.081
602.046,111.445
602.535,113.704
603.023,111.016
603.514,111.485
604.003,111.85
604.494,111.372
604.982,113.631
605.471,108.732
605.962,111.096
606.45,109.829
606.939,108.562
607.43,112.505
607.918,113.133
608.407,113.234
608.897,111.335
609.386,106.752
609.874,111.011
610.365,109.849
610.853,111.529
611.341,111.42
611.832,114.363
612.32,107.201
612.808,109.302
613.299,112.824
613.787,111.61
614.275,112.553
614.763,112.97
615.253,112.597
615.742,113.119
616.23,110.747
616.718,109.901
617.208,108.581
617.696,110.84
618.184,109.941
618.672,110.621
619.162,108.564
619.65,108.192
620.138,105.714
620.625,108.605
621.113,111.811
621.603,111.491
622.091,109.961
622.579,113.115
623.066,107.953
623.554,108.264
624.042,109.155
624.531,110.73
625.019,110.726
625.507,111.985
625.994,110.665
626.482,111.503
626.969,109.499
627.459,106.284
627.946,112.543
628.434,112.644
628.921,109.43
629.409,110.057
629.896,110.158
630.383,109.154
630.871,107.571
631.358,108.567
631.845,106.984
632.334,107.98
632.822,109.028
633.309,110.182
633.796,106.073
634.283,111.279
634.77,108.433
635.257,109.902
635.744,109.214
636.231,107.526
636.718,108.048
637.205,107.781
637.692,107.987
638.179,109.825
638.666,106.19
639.153,107.764
639.64,107.444
640.127,111.282
640.614,106.12
641.1,107.853
641.587,107.375
642.074,108.161
642.56,108.315
643.047,104.889
643.534,107.885
644.02,106.723
644.507,106.456
644.994,103.347
645.48,106.027
645.965,107.233
646.451,106.492
646.938,108.435
647.424,108.01
647.91,106.954
648.397,108.844
648.883,106.472
649.369,105.783
649.856,107.621
650.34,105.354
650.826,104.35
651.312,107.767
651.799,104.815
652.285,108.338
652.771,104.176
653.257,105.329
653.741,106.799
654.227,105.479
654.713,106.58
655.199,106.471
655.685,109.467
656.171,108.305
656.655,108.037
657.141,107.033
657.627,104.187
658.113,105.499
658.599,107.337
659.082,107.017
659.568,107.697
660.054,104.588
660.54,106.478
661.023,110.685
661.509,107.628
661.995,104.466
662.48,109.62
662.964,106.721
663.45,106.98
663.935,107.45
664.419,104.235
664.904,106.126
665.39,104.332
665.875,104.696
666.358,107.903
666.844,104.004
667.329,107.684
667.812,108.048
668.298,105.886
668.783,108.935
669.266,107.036
669.752,107.769
670.237,105.817
670.72,106.655
671.205,107.651
671.69,106.963
672.173,107.432
672.658,109.323
673.141,107.424
673.626,105.262
674.112,108.363
674.594,106.78
675.079,109.145
675.562,111.246
676.047,106.452
676.532,111.237
677.015,107.075
677.5,108.703
677.983,107.33
678.467,109.326
678.95,112.954
679.435,115.265
679.919,109.209
680.402,114.205
680.887,111.516
681.369,111.565
681.854,111.929
682.337,111.451
682.821,112.447
683.304,111.654
683.788,108.965
