Raman_Shift,Intensity
cm^-^1,a.u.
345.152,129.273
345.656,131.217
346.159,129.829
346.664,126.69
347.169,126.927
347.671,128.163
348.176,127.567
348.678,126.845
349.183,125.581
349.686,128.651
350.19,125.554
350.695,121.707
351.197,124.152
351.702,124.597
352.204,126.25
352.708,122.778
353.211,125.056
353.715,122.418
354.217,124.238
354.722,124.099
355.224,125.252
355.728,124.114
356.23,122.142
356.735,124.379
357.237,122.282
357.741,123.726
358.243,121.588
358.747,124.116
359.249,121.103
359.751,122.464
360.255,119.534
360.757,120.27
361.261,122.257
361.763,120.91
362.267,119.147
362.769,120.3
363.27,120.12
363.774,121.064
364.276,119.218
364.78,119.871
365.281,119.899
365.783,118.927
366.287,121.788
366.788,118.817
367.292,117.761
367.793,117.831
368.295,119.901
368.799,113.888
369.3,118.457
369.801,117.569
370.305,116.639
370.806,113.667
371.308,116.278
371.811,117.848
372.312,116.043
372.814,118.863
373.315,118.641
373.818,114.836
374.319,115.656
374.82,116.142
375.324,116.17
375.825,117.448
376.326,115.268
376.827,117.338
377.33,115.908
377.831,116.103
378.332,117.214
378.833,115.409
379.336,112.604
379.837,114.257
380.338,115.744
380.838,112.313
381.339,115.925
381.842,113.828
382.343,110.19
382.843,116.051
383.344,115.704
383.845,113.191
384.348,114.885
384.848,113.08
385.349,117.15
385.849,113.845
386.35,114.165
386.85,113.86
387.351,110.221
387.853,111.708
388.354,112.527
388.854,115.597
389.354,113.125
389.855,115.529
390.355,111.557
390.855,113.21
391.356,115.946
391.856,111.85
392.358,111.961
392.858,112.531
393.358,113.767
393.859,115.004
394.359,111.115
394.859,112.268
395.359,111.963
395.859,111.033
396.359,112.145
396.859,112.548
397.359,112.034
397.859,113.729
398.358,115.049
398.858,112.91
399.358,113.522
399.858,111.758
400.358,111.037
400.857,113.315
401.357,112.676
401.857,111.288
402.356,112.607
402.856,112.969
403.356,113.289
403.855,115.4
404.355,110.512
404.854,112.082
405.354,114.943
405.853,112.93
406.353,111.666
406.85,111.028
407.35,112.806
407.849,113.334
408.348,113.154
408.848,114.765
409.347,113.627
409.846,112.072
410.345,113.433
410.844,111.794
411.342,112.073
411.841,116.809
412.34,114.171
412.839,114.365
413.338,111.644
413.837,111.963
414.336,111.575
414.833,111.27
415.332,114.631
415.831,115.618
416.33,112.188
416.829,112.757
417.325,114.327
417.824,116.605
418.323,114.8
418.822,111.078
419.32,113.586
419.817,114.218
420.316,113.829
420.814,113.691
421.313,112.844
421.81,110.831
422.308,117.359
422.807,116.47
423.305,113.623
423.802,112.61
424.3,116.555
424.799,112.916
425.295,116.194
425.793,113.889
426.292,114.667
426.788,116.946
427.286,113.474
427.785,114.293
428.283,115.863
428.779,115.725
429.277,115.795
429.773,118.323
430.271,115.184
430.77,111.962
431.266,114.657
431.764,115.977
432.262,114.255
432.758,114.867
433.256,113.937
433.754,116.965
434.249,117.285
434.747,115.438
435.243,115.549
435.741,114.077
436.239,118.064
436.735,115.759
437.232,119.162
437.728,115.898
438.226,117.968
438.721,116.58
439.219,116.274
439.715,112.011
440.212,120.456
440.708,115.067
441.205,115.72
441.703,116.999
442.198,115.943
442.696,113.222
443.191,111.666
443.688,115.945
444.184,116.764
444.681,117.292
445.176,114.112
445.672,115.432
446.169,114.794
446.664,117.655
447.161,116.725
447.657,116.42
448.154,115.74
448.649,113.476
449.146,117.421
449.641,115.116
450.136,116.019
450.633,115.297
451.128,115.575
451.625,115.603
452.12,116.132
452.617,116.576
453.112,113.521
453.606,114.591
454.103,114.119
454.598,115.606
455.093,114.717
455.59,112.829
456.084,114.482
456.579,116.885
457.076,115.455
457.57,114.4
458.065,118.011
458.561,115.373
459.056,114.067
459.55,116.471
460.047,115.374
460.541,114.86
461.036,116.555
461.532,116.125
462.027,113.278
462.521,113.348
463.015,113.918
463.512,118.571
464.006,113.641
464.5,114.669
464.994,116.364
465.491,115.975
465.985,111.92
466.479,116.24
466.973,116.81
467.469,113.879
467.963,114.283
468.457,115.269
468.951,116.547
469.445,115.534
469.941,113.395
470.435,116.173
470.929,115.91
471.423,112.313
471.917,113.716
472.413,112.911
472.906,116.981
473.4,116.217
473.894,116.037
474.388,114.982
474.881,116.927
475.375,112.663
475.871,115.483
476.364,116.636
476.858,112.914
477.351,113.776
477.845,114.429
478.338,114.874
478.832,115.152
479.325,115.055
479.819,116.292
480.312,112.903
480.805,117.515
481.299,116.168
481.794,115.363
482.287,113.932
482.78,116.836
483.274,116.614
483.767,116.809
484.26,115.878
484.753,115.948
485.246,116.851
485.739,117.88
486.233,117.074
486.726,117.061
487.219,115.006
487.712,116.492
488.204,115.77
488.697,116.048
489.19,115.202
489.683,117.563
490.176,118.716
490.669,117.703
491.16,116.023
491.652,117.217
492.145,114.579
492.638,117.065
493.131,117.052
493.623,118.288
494.116,119.067
494.608,118.803
495.101,114.165
495.594,115.609
496.086,117.096
496.577,116.916
497.069,117.944
497.562,118.18
498.054,117.333
498.546,117.237
499.039,117.681
499.531,121.126
500.021,115.113
500.514,119.141
501.006,118.919
501.498,118.822
501.99,117.184
502.483,121.962
502.973,119.948
503.465,117.685
503.957,120.963
504.449,120.575
504.941,119.894
505.431,116.339
505.923,117.242
506.415,115.645
506.907,119.715
507.397,119.743
507.889,122.73
508.381,119.966
508.873,119.286
509.362,120.689
509.854,115.718
510.346,119.662
510.836,114.482
511.327,123.135
511.819,119.372
512.311,118.358
512.8,121.47
513.292,119.54
513.783,121.651
514.273,123.013
514.765,122.166
515.256,118.986
515.745,120.347
516.237,117.914
516.726,119.72
517.218,119.453
517.709,122.965
518.198,119.61
518.69,121.04
519.181,118.173
519.67,119.429
520.161,124.005
520.651,121.183
521.142,119.841
521.633,121.066
522.122,118.729
522.613,120.415
523.102,119.373
523.593,120.85
524.082,119.654
524.573,121.11
525.062,119.686
525.553,120.174
526.044,122.111
526.533,119.876
527.024,120.83
527.513,118.483
528.003,121.785
528.492,119.041
528.983,119.821
529.472,120.234
529.962,119.11
530.451,122.472
530.942,120.559
531.43,117.973
531.919,119.039
532.409,118.774
532.898,119.522
533.388,119.937
533.877,120.065
534.367,118.274
534.856,119.45
535.346,118.315
535.835,118.258
536.323,118.489
536.813,119.012
537.302,118.77
537.792,117.333
538.28,118.141
538.768,116.229
539.258,117.35
539.747,117.011
540.235,118.066
540.725,117.61
541.213,117.277
541.701,117.566
542.191,118.43
542.679,118.073
543.167,117.407
543.657,115.825
544.145,117.393
544.633,116.633
545.123,117.251
545.611,116.502
546.098,116.744
546.588,117.213
547.076,116.627
547.564,117.721
548.051,115.127
548.541,116.35
549.029,117.172
549.516,115.385
550.004,115.599
550.494,115.336
550.981,114.159
551.469,114.953
551.956,115.066
552.444,116.746
552.933,116.451
553.421,114.653
553.908,113.921
554.395,115.054
554.883,116.727
