Raman_Shift,Intensity
cm^-^1,a.u.
719.915,45.7023
720.396,44.6946
720.876,39.4238
721.357,37.4688
721.837,40.5665
722.317,33.6641
722.8,37.0776
723.28,34.8068
723.761,27.9044
724.241,30.16
724.721,28.8892
725.201,27.6184
725.682,32.9266
726.162,29.0768
726.642,30.5955
727.122,32.7458
727.602,25.9487
728.083,27.8884
728.563,26.5124
729.043,28.5573
729.523,30.3918
730.003,28.5948
730.483,24.9555
730.961,26.1584
731.441,25.2561
731.921,26.0905
732.401,26.2408
732.88,25.1279
733.36,23.6465
733.84,27.481
734.32,23.2629
734.8,26.8342
735.279,22.7739
735.759,28.1347
736.239,21.1797
736.718,26.6984
737.196,24.0065
737.676,25.4199
738.155,24.5702
738.635,24.5625
739.114,26.5023
739.594,25.2314
740.073,25.8554
740.551,23.1635
741.03,25.9454
741.51,28.3061
741.989,25.6669
742.469,26.0277
742.948,24.7569
743.425,25.644
743.904,25.531
744.384,27.3129
744.863,22.7789
745.342,27.9818
745.819,27.4478
746.298,27.0717
746.778,25.9588
747.257,26.7933
747.734,31.3646
748.213,22.9885
748.692,28.3493
749.171,26.6574
749.648,23.755
750.127,24.4315
750.606,23.4239
751.085,28.2057
751.562,27.3033
752.04,29.0851
752.519,30.867
752.996,26.7014
753.475,32.9569
753.954,30.5282
754.43,26.6784
754.909,30.7233
755.388,24.0315
755.864,27.7607
756.343,29.332
756.822,30.5874
757.298,26.3692
757.777,31.8879
758.255,30.2487
758.732,26.8725
759.21,28.128
759.687,29.9624
760.165,31.6917
760.643,29.7893
761.12,28.4132
761.598,28.616
762.075,30.3451
762.553,33.4954
763.031,34.4351
763.507,32.5327
763.986,30.8408
764.462,26.3068
764.94,31.457
765.416,27.8177
765.894,33.0206
766.372,32.2235
766.848,32.321
767.326,29.787
767.802,33.2004
768.28,35.6664
768.756,33.5008
769.234,32.9142
769.71,34.5381
770.188,33.9515
770.664,33.8912
771.142,32.8308
771.618,31.6653
772.096,33.605
772.571,32.5446
773.049,31.4844
773.525,35.8451
774,37.1005
774.478,33.1981
774.954,34.9272
775.431,34.709
775.907,36.9119
776.385,34.5358
776.86,37.4228
777.336,33.7835
777.813,36.618
778.289,35.1892
778.766,37.8658
779.242,38.1212
779.717,36.903
780.194,39.7374
780.67,36.1507
781.145,37.0377
781.622,40.3459
782.097,37.2855
782.575,37.8042
783.05,36.1123
783.525,41.5256
784.002,37.4653
784.477,34.5102
784.953,37.713
785.428,37.6001
785.905,43.8029
786.38,38.4794
786.855,37.7349
787.332,41.9377
787.807,37.5615
788.282,38.7117
788.759,38.8619
789.234,37.0121
789.708,38.4781
790.183,37.6809
790.66,37.41
791.135,39.5076
791.61,39.7104
792.084,38.0185
792.559,39.4844
793.036,40.0031
793.51,39.3112
793.985,41.6718
794.46,41.401
794.936,43.7617
795.411,41.2803
795.885,43.2726
796.36,44.6859
796.834,39.9414
797.309,41.5652
797.785,44.0312
798.26,38.7603
798.734,42.7
799.209,45.4291
799.683,37.2108
800.157,42.6768
800.634,44.5638
801.108,45.9772
801.582,42.0746
802.056,40.8038
802.53,44.8487
803.005,44.7357
803.479,44.5174
803.953,43.3518
804.427,42.0284
804.901,44.4416
805.377,43.2234
805.851,43.2157
806.325,44.5764
806.799,44.8844
807.273,47.3504
807.747,45.9216
808.221,46.3876
808.695,44.9588
809.169,46.6879
809.642,45.5749
810.116,43.6198
810.59,44.8226
811.064,42.8148
811.537,47.9124
812.011,40.6941
812.485,43.8442
812.958,44.7313
813.432,44.4604
813.906,42.8211
814.379,46.7607
814.853,46.174
815.326,45.1662
815.8,45.2638
816.273,45.1508
816.747,43.9852
817.22,42.2932
817.692,45.7591
818.165,43.0672
818.638,41.9542
819.112,44.8938
819.585,48.3597
820.058,49.5625
820.532,43.1864
821.005,42.4944
821.478,45.013
821.951,45.0578
822.422,41.7343
822.895,45.4108
823.369,42.1399
823.842,43.1321
824.315,44.3875
824.788,42.5376
825.259,47.1088
825.732,42.3642
826.205,47.1459
826.678,38.4014
827.151,42.0778
827.623,43.2806
828.094,44.1675
828.567,41.7914
829.04,45.5731
829.513,37.7759
829.983,44.9786
830.456,45.0235
830.929,41.4895
831.402,44.3764
831.874,41.2634
832.345,42.5188
832.818,45.4058
833.29,43.5559
833.763,44.9166
834.233,40.6456
834.706,43.1116
835.178,44.788
835.649,44.6223
836.121,39.7725
836.594,41.291
837.064,40.5464
837.536,43.2755
838.009,43.2151
838.481,42.6284
838.951,45.5679
839.423,37.876
839.894,39.8682
840.366,42.7552
840.838,42.1158
841.308,39.8449
841.78,39.995
842.253,41.0925
842.723,38.0847
